X,Y,Z,T,M
-154.6771,-163.89127,-65.71415,3827.02,-1.662952
-83.34267,-88.45525,-35.96361,3827.02,0.895385
-131.36807,-139.56648,-245.58575,3827.02,-1.0674748
-12.2442,-13.05005,8.29495,3827.02,3.4550397
-48.61215,-51.82966,23.69615,3827.02,1.6574063
-47.89514,-51.10682,-80.82605,3827.02,0.62405807
-111.27687,-118.98803,15.68126,3827.02,0.09020605
-41.07205,-44.01968,-109.19029,3827.02,1.0108719
-69.42154,-74.41022,-221.00461,3827.02,-0.7507909
-65.50075,-70.36547,-82.34939,3827.02,0.23813546
-56.70695,-60.98427,99.43724,3827.02,0.7652719
-78.5407,-84.51715,57.0257,3827.02,0.12210509
-96.37526,-103.88721,66.40624,3827.02,-0.15249571
-67.89137,-73.22211,-92.68528,3827.02,0.1784803
-59.59937,-64.38616,-88.59742,3827.02,-1.4091282
-118.0548,-127.59064,40.88332,3827.02,-0.099059865
-51.23639,-55.63412,-152.64809,3827.02,0.093190506
-488.31128,-530.5635,-1705.6992,3827.02,-5.578031
-75.39568,-82.36821,-89.75662,3827.02,0.19927712
-83.39175,-91.25432,-61.18361,3827.02,0.051690035
-39.34633,-43.21829,143.0828,3827.02,0.2345214
-7.77622,-8.54218,-21.20669,3827.02,4.375526
-5.9607,-6.57066,-97.25245,3827.02,0.9314998
-237.16216,-261.70575,-510.93228,3827.02,-3.5158706
-56.3015,-62.29932,-84.78796,3827.02,1.05622
-24.67486,-27.38882,-42.01779,3827.02,0.1430517
-26.12933,-29.01008,-44.50952,3827.02,1.8381482
-160.95374,-178.86897,82.74099,3827.02,-1.1280372
-107.60728,-119.72057,-55.76215,3827.02,0.3331905
-72.62447,-80.81485,-39.09936,3827.02,-0.7724105
-14.62844,-16.28746,-28.12096,3827.02,0.6504383
-64.26405,-71.69921,-107.75949,3827.02,0.52053046
-51.47154,-57.45003,-248.7308,3827.02,-1.0583439
-134.493,-150.4045,38.13325,3827.02,-0.062355194
-66.20328,-74.06173,-97.62029,3827.02,-0.8893778
-733.05194,-821.43884,-2048.4634,3827.02,-5.562658
-59.74978,-67.01926,-65.45273,3827.02,0.86121255
-76.79012,-86.25585,-51.43723,3827.02,0.9608824
-42.05043,-47.24628,-22.58104,3827.02,1.9344735
-15.40652,-17.33481,-10.96722,3827.02,4.424209
-52.80067,-59.43459,33.71852,3827.02,1.6285428
-70.16202,-79.0206,83.35087,3827.02,0.54494405
-167.57762,-189.22679,-124.33943,3827.02,-1.4088582
-80.86292,-91.38808,-223.28389,3827.02,-0.66803724
-101.06841,-114.33779,94.57389,3827.02,-0.290724
-150.97787,-170.90703,206.56964,3827.02,-1.3205832
-103.39898,-117.20007,-431.2688,3827.02,-2.5577176
-40.08521,-45.50245,33.84128,3827.02,1.0718125
-247.7393,-281.40778,-120.14659,3827.02,-1.7958314
-196.89711,-223.7727,-182.7913,3827.02,-2.8081698
-6.43893,-7.31854,23.3576,3827.02,3.1335351
-183.46877,-208.91817,-26.78503,3827.02,-0.9505849
-94.02261,-107.39118,12.33541,3827.02,-0.4607229
-19.67122,-22.53003,19.65794,3827.02,0.691132
-32.50698,-37.33541,0.3215,3827.02,2.146757
-25.04478,-28.77133,47.00186,3827.02,2.5600502
-242.46754,-278.66376,41.85661,3827.02,-1.3812386
-22.70158,-26.09088,-38.50953,3827.02,2.3900356
-193.40968,-222.62418,-260.82846,3827.02,-2.8258314
-130.29858,-150.12201,-188.53818,3827.02,-1.1385356
-92.85118,-107.17509,-58.44494,3827.02,-0.408762
-187.08492,-216.38005,-514.00354,3827.02,-3.1077554
-75.94955,-88.03814,-128.51997,3827.02,0.26587906
-24.10517,-27.95518,-38.49535,3827.02,2.8050063
-621.51587,-720.97577,-1714.2307,3827.02,-6.422149
-31.59964,-36.67574,-7.99955,3827.02,-0.8439791
-24.31542,-28.24386,113.5128,3827.02,-0.3663727
-9.99271,-11.65005,-25.34436,3827.02,1.7113689
-33.0869,-38.61956,-102.49349,3827.02,-0.44244283
-53.07644,-62.05167,-47.42637,3827.02,-0.5255202
-39.30106,-46.07929,-52.76015,3827.02,1.7758467
-85.84229,-100.84381,2.17162,3827.02,0.88973475
-54.0303,-63.49019,31.29095,3827.02,0.9318988
-194.58882,-228.71295,-2.41742,3827.02,-1.5077789
-38.71889,-45.54853,-66.10387,3827.02,-0.48003572
-169.26718,-199.3962,-158.46065,3827.02,-1.2472613
-13.16684,-15.54113,-52.18829,3827.02,-0.8718089
-77.18478,-91.12582,-103.03852,3827.02,-0.39955372
-15.93636,-18.87646,0.76196,3827.02,3.0751295
-46.36828,-55.01597,45.86337,3827.02,1.674638
-60.75078,-72.09892,-71.29592,3827.02,0.82685184
-25.84399,-30.82306,51.4076,3827.02,1.5762938
-46.92367,-55.99284,41.52851,3827.02,0.88773483
-94.34979,-113.11762,-355.29074,3827.02,-1.6551332
-24.58728,-29.48286,37.63951,3827.02,2.4875648
-29.40236,-35.26763,139.93475,3827.02,-2.840651
-23.61847,-28.3443,-1.55468,3827.02,3.5032432
-117.58786,-141.25197,-60.27987,3827.02,-0.27254727
-33.64091,-40.45693,-14.63965,3827.02,2.4534416
-47.77848,-57.46456,0.93341,3827.02,0.98228055
-98.70127,-118.79652,71.88327,3827.02,0.2031905
-52.3651,-63.0334,-8.35975,3827.02,0.9610934
-75.77693,-91.41348,-101.94098,3827.02,-2.7524958
-47.20659,-57.05717,-63.80762,3827.02,1.2593782
-51.39254,-62.23743,-59.20588,3827.02,-1.4321725
-40.48463,-49.02897,41.18694,3827.02,0.9828697
-6.16283,-7.46458,-10.87096,3827.02,4.8347836
-14.55079,-17.67349,-25.36034,3827.02,2.3221135
-84.52445,-102.89014,29.68488,3827.02,0.6155199
-42.03357,-51.27313,124.94113,3827.02,0.23709707
-397.2517,-484.582,518.02856,3827.02,-3.9904745
-33.11058,-40.39587,104.03933,3827.02,0.38996583
-69.64024,-84.99401,-108.69634,3827.02,-2.5754786
-75.03573,-91.63752,-66.57882,3827.02,0.8343891
-146.092,-178.85503,-62.45901,3827.02,-0.4341186
-94.01824,-115.23264,-111.49441,3827.02,-1.8060886
-12.90646,-15.8216,-36.32094,3827.02,2.5510561
-10.16286,-12.46131,9.392,3827.02,3.6398714
-50.33987,-61.82054,-134.38072,3827.02,-1.4891001
-66.3765,-81.54294,-109.41422,3827.02,0.58442706
-34.62322,-42.65243,-0.98031,3827.02,2.410357
-113.70405,-140.25134,-39.59591,3827.02,-0.6140137
-65.48561,-80.92969,105.09521,3827.02,0.21973348
-20.01528,-24.76071,-5.79864,3827.02,2.3697925
-18.50027,-22.94653,22.51692,3827.02,1.4635994
-56.85937,-70.6875,-75.34243,3827.02,0.001979261
-10.11327,-12.59296,26.84403,3827.02,0.8103144
-55.89033,-69.8484,-71.75459,3827.02,-0.69741756
-169.23189,-212.35413,74.9375,3827.02,-2.0888581
-24.5193,-30.79419,13.92441,3827.02,3.1565275
-23.56659,-29.6916,-95.30172,3827.02,0.8350231
-77.05968,-97.13026,84.69111,3827.02,-0.42262885
-40.56168,-51.23863,90.01395,3827.02,1.2087984
-63.55682,-80.84062,-76.83816,3827.02,-0.08231271
-55.29298,-70.48714,-188.08781,3827.02,-0.88379383
-134.60533,-171.74234,102.22303,3827.02,-0.89975953
-18.82612,-24.05972,17.00766,3827.02,0.94183016
-55.07537,-70.40291,159.09029,3827.02,-0.4060972
-164.01065,-210.40929,-80.12109,3827.02,-1.5845277
-1.28837,-1.65416,-64.31589,3827.02,2.4472551
-174.98386,-224.88504,-359.48206,3827.02,-2.2077174
-22.98155,-29.58447,1.20488,3827.02,2.280929
-61.16926,-78.81645,107.74562,3827.02,0.31573555
-32.09824,-41.43572,75.39925,3827.02,1.6351393
-32.57665,-42.06505,-29.3302,3827.02,2.512149
-89.8396,-116.24123,43.22597,3827.02,0.4545659
-30.0605,-38.93643,-39.31703,3827.02,2.4442525
-59.68895,-77.33454,184.50145,3827.02,-0.27832243
-113.7658,-147.46765,-197.87064,3827.02,-1.9107609
-69.76209,-91.20799,-103.09859,3827.02,0.28787503
-73.21792,-95.74746,73.2454,3827.02,0.70323116
-40.73204,-53.37375,-25.40845,3827.02,1.9197556
-100.54077,-131.82716,-49.45442,3827.02,-0.37036082
-61.52098,-80.77238,-306.185,3827.02,-1.1531916
-122.50328,-160.99672,174.82817,3827.02,-2.095642
-25.72898,-33.81447,87.92806,3827.02,0.7914998
-33.50369,-44.20827,41.22033,3827.02,2.1923428
-33.73602,-44.53329,248.90906,3827.02,-2.0335696
-53.91276,-71.22966,-299.4595,3827.02,-2.0742502
-41.45263,-54.87197,-25.25438,3827.02,1.9556632
-60.00779,-79.47649,86.26251,3827.02,-0.6187911
-70.35879,-93.23153,-75.50721,3827.02,0.77364445
-25.21418,-33.48175,-33.4863,3827.02,2.5822296
-76.42839,-101.57254,36.58456,3827.02,0.61260897
-39.24156,-52.36561,-23.39181,3827.02,1.290304
-135.11658,-180.8121,-68.37594,3827.02,-1.3331708
-48.72561,-65.20991,49.60924,3827.02,-0.7561225
-49.6116,-66.41731,-1.71669,3827.02,0.90673655
-55.28336,-74.14057,-42.12803,3827.02,1.2249755
-85.01037,-114.26322,-121.59636,3827.02,0.037706286
-35.72981,-48.23276,18.50913,3827.02,2.4997153
-231.03548,-312.30905,-326.7382,3827.02,-2.7076688
-16.93875,-22.92808,-5.05927,3827.02,2.3016117
-51.28832,-69.53268,-70.84291,3827.02,1.1191152
-62.97489,-85.45,-17.16067,3827.02,0.002414743
-59.16761,-80.41583,-53.18939,3827.02,-0.13773867
-12.12313,-16.48652,10.299,3827.02,0.41992125
-37.45274,-50.9872,11.76977,3827.02,-0.24274492
-77.35007,-105.62841,-114.4786,3827.02,-3.4016607
-80.3484,-109.83076,110.23759,3827.02,-1.0768194
-42.19084,-57.68358,98.08464,3827.02,0.54963607
-26.60735,-36.46294,-11.91734,3827.02,0.56409734
-71.35905,-97.817,38.53805,3827.02,0.5798737
-96.71028,-132.8904,130.14493,3827.02,-0.3074081
-55.42069,-76.20152,-94.08687,3827.02,-1.0718004
-124.8574,-171.6778,42.28545,3827.02,-0.6367901
-25.70519,-35.36435,61.58887,3827.02,1.37944
-55.3294,-76.28704,-61.41686,3827.02,1.0045089
-84.74139,-116.85327,-141.33778,3827.02,-1.086974
-27.59931,-38.1573,13.60955,3827.02,2.4781508
-41.54955,-57.44727,12.5146,3827.02,0.9735112
-15.57842,-21.58408,-60.68794,3827.02,0.003446199
-18.234,-25.30288,18.00031,3827.02,3.6778793
-30.73614,-42.70475,-28.13554,3827.02,-0.27862993
-96.19768,-134.2129,-81.53871,3827.02,-0.13600086
-36.83047,-51.41299,88.6933,3827.02,0.6642134
-55.63734,-77.75175,252.79471,3827.02,-1.5089914
-44.66397,-62.50169,-32.83237,3827.02,1.1804707
-22.15027,-31.00368,32.37494,3827.02,1.75515
-30.12909,-42.26102,-47.67146,3827.02,0.09991198
-88.08951,-123.79757,-81.49179,3827.02,0.13713996
-14.18437,-19.93522,26.05234,3827.02,2.9942386
-48.44907,-68.09308,-32.10663,3827.02,1.0602659
-42.3284,-59.65552,88.49287,3827.02,0.5400908
-68.48573,-96.59747,-67.75389,3827.02,-2.01448
-14.22078,-20.0602,-3.80288,3827.02,4.47059
-86.09141,-121.48198,-121.12313,3827.02,-0.36581138
-67.02164,-94.67056,80.24285,3827.02,0.37323117
-49.47282,-69.88919,-111.07966,3827.02,-0.30455235
-56.77211,-80.26264,-34.43151,3827.02,0.27135617
-41.60126,-58.95101,115.12884,3827.02,0.7843891
-12.54678,-17.80438,-101.75316,3827.02,1.103617
-49.62544,-70.45062,-36.84558,3827.02,1.4708221
-67.06028,-95.22098,86.60765,3827.02,-1.168904
-35.57713,-50.69927,-42.42779,3827.02,0.28252113
-8.89567,-12.69782,-26.75385,3827.02,3.4987001
-181.92482,-260.23248,67.79727,3827.02,-1.3372464
-14.97653,-21.42724,-72.7237,3827.02,2.0096714
-95.46835,-136.67184,-101.01977,3827.02,-0.09941317
-61.2637,-87.72296,-47.232,3827.02,-0.37016943
-36.72386,-52.62088,-215.89072,3827.02,-1.1230851
-103.90786,-149.7421,-200.55653,3827.02,-0.9548682
-75.67691,-109.07236,38.12852,3827.02,0.29869282
-7.093,-10.24283,-12.31223,3827.02,3.4228003
-31.51859,-45.66813,19.83562,3827.02,0.65840924
-38.72288,-56.23163,15.57125,3827.02,1.113641
-15.75919,-22.91085,-112.21276,3827.02,0.6350805
-28.6234,-41.61331,16.86406,3827.02,2.168478
-65.38059,-95.08222,-41.26754,3827.02,-0.6915492
-58.07916,-84.99781,-120.48921,3827.02,0.020146796
-37.20803,-54.46281,-50.47516,3827.02,0.63313246
-56.26037,-82.38498,-69.10531,3827.02,-0.67036396
-22.48194,-32.93999,19.70645,3827.02,0.5689815
-33.40138,-48.98619,76.8808,3827.02,0.5441861
-105.45397,-155.13545,45.61608,3827.02,0.0516488
-3.60761,-5.31184,-66.26753,3827.02,1.4533497
-68.27131,-100.66057,-32.68814,3827.02,0.7991025
-114.58945,-169.76012,-358.8929,3827.02,-1.6209232
-35.97025,-53.32241,41.00172,3827.02,1.1580135
-8.19458,-12.15248,0.64392,3827.02,5.027648
-13.61516,-20.19628,112.60317,3827.02,-1.0174013
-24.22989,-35.94721,-12.16305,3827.02,2.1427429
-12.45445,-18.5109,2.5126,3827.02,0.87375104
-58.80073,-87.48669,-94.31115,3827.02,0.17709707
-52.31988,-78.08263,29.21047,3827.02,1.1844685
-34.607,-51.78988,-76.33334,3827.02,1.4423302
-64.97618,-97.60391,11.18145,3827.02,0.21453846
-104.95494,-158.05717,2.95087,3827.02,-0.070946924
-69.00136,-104.34281,-3.94024,3827.02,-0.0972661
-24.93702,-37.74257,12.47888,3827.02,0.29291725
-33.10845,-50.12346,-32.023,3827.02,2.325109
-6.415,-9.73308,1.5043,3827.02,4.0691376
-99.55981,-151.25072,263.21887,3827.02,-1.5822784
-21.07398,-32.0412,73.98441,3827.02,0.5859062
-53.76908,-81.80672,-67.74128,3827.02,0.23139644
-156.91054,-238.77625,-30.63717,3827.02,-1.0521038
-40.98183,-62.68004,18.83193,3827.02,1.2713488
-53.06592,-81.26903,-82.00497,3827.02,0.8898737
-6.57232,-10.07137,-9.36741,3827.02,5.094519
-24.69886,-37.89951,65.51787,3827.02,1.3449482
-28.21084,-43.39316,-113.26804,3827.02,0.06357773
-116.94783,-180.13528,132.82878,3827.02,-0.60152406
-71.27572,-109.98793,32.16635,3827.02,0.32909104
-885.80396,-1371.5214,873.86255,3827.02,-5.4480314
-55.02007,-85.32549,33.26596,3827.02,-1.0536208
-78.23322,-121.44104,-187.84277,3827.02,-0.82343775
-26.54709,-41.25107,-3.27416,3827.02,2.0717547
-24.55493,-38.39361,22.29559,3827.02,1.0634332
-25.67947,-40.16201,-2.85728,3827.02,0.1448834
-20.99999,-32.95027,-44.81007,3827.02,1.9891299
-35.72458,-56.1404,-88.98139,3827.02,0.55121255
-16.93139,-26.64653,-32.01645,3827.02,2.8456738
-43.21209,-68.0206,3.09104,3827.02,0.6771084
-11.48236,-18.16591,1.68288,3827.02,2.042122
-28.02301,-44.3962,-34.91711,3827.02,-0.028484086
-76.91035,-121.87105,-69.51434,3827.02,-1.3906
-343.1518,-544.4598,-921.01965,3827.02,-4.51305
-13.47244,-21.40057,18.14344,3827.02,2.3245537
-25.98325,-41.28498,-2.6337,3827.02,1.6455892
-60.20944,-95.67179,43.3423,3827.02,-0.6750998
-48.74684,-77.65286,-98.52974,3827.02,0.35494408
-109.37765,-174.43079,-51.84356,3827.02,-0.43489546
-36.96686,-59.28293,-40.15158,3827.02,1.858859
-32.68215,-52.44299,91.01663,3827.02,0.60281944
-6.16961,-9.93796,10.69984,3827.02,3.5994585
-74.75491,-120.72703,44.50797,3827.02,0.42684636
-8.93279,-14.46386,3.98667,3827.02,4.859636
-53.85657,-87.31567,-37.67841,3827.02,-0.15289453
-46.16772,-74.88507,-169.76443,3827.02,-0.18749155
-44.48464,-72.29528,24.4607,3827.02,1.4792322
-62.97604,-102.37824,-56.88631,3827.02,-1.0289108
-25.02537,-40.76763,-14.3784,3827.02,0.63732034
-60.44103,-98.53303,-52.75969,3827.02,-0.14012633
-57.54716,-93.84519,-48.96221,3827.02,0.005390462
-75.32244,-123.5215,-74.79604,3827.02,0.09084186
-90.03578,-147.75984,64.04307,3827.02,-0.8800036
-72.85107,-119.62051,131.24051,3827.02,-1.0658114
-65.69576,-107.90091,-59.5627,3827.02,0.1445651
-37.97482,-62.37862,11.0189,3827.02,1.9380933
-132.85735,-218.67805,-456.7758,3827.02,-2.4548333
-93.56566,-154.2008,-63.45684,3827.02,-0.45749155
-2.85326,-4.70883,-11.00919,3827.02,2.3788495
-173.01929,-286.5164,-854.1971,3827.02,-4.7028675
-61.39475,-101.67663,-58.61428,3827.02,0.019734759
-53.72073,-88.97361,-62.65652,3827.02,0.7896361
-56.22929,-93.12981,99.91742,3827.02,-0.11705666
-13.46205,-22.30317,-45.4463,3827.02,2.1840296
-247.10432,-409.88943,161.26408,3827.02,-2.256674
-16.86405,-28.0091,25.49456,3827.02,2.3418865
-37.9853,-63.1106,122.16442,3827.02,0.5385901
-16.73744,-27.88314,-57.43917,3827.02,1.6620631
-76.54996,-127.5441,-124.21933,3827.02,-0.3967515
-22.06219,-36.80245,-26.58993,3827.02,2.7744224
-31.84072,-53.11783,-15.90003,3827.02,2.2911837
-5.49696,-9.1893,3.00275,3827.02,3.6192815
-26.25057,-43.92914,-13.54902,3827.02,2.4911597
-56.03953,-94.0863,-61.23878,3827.02,-1.6227084
-25.95648,-43.58189,-34.17132,3827.02,1.2075888
-25.50273,-42.82444,-33.57417,3827.02,1.6957666
-16.85865,-28.35538,-36.84633,3827.02,2.8389058
-34.4228,-58.00001,17.33503,3827.02,1.3257722
-117.26326,-197.79951,-168.20477,3827.02,-1.4934645
-47.62816,-80.45301,77.60634,3827.02,0.8769992
-31.9781,-54.06576,31.83751,3827.02,-0.09855828
-66.34411,-112.26504,-50.01275,3827.02,0.11456511
-9.92138,-16.80847,27.61706,3827.02,2.3142567
-77.2275,-131.35464,-38.78132,3827.02,-1.0327144
-75.25409,-128.41306,-114.22408,3827.02,-0.056363955
-68.65724,-117.23575,-62.86676,3827.02,-0.4461177
-63.78159,-109.20601,-61.99426,3827.02,-2.8537083
-111.38442,-190.92049,164.41792,3827.02,-1.5904669
-49.11165,-84.18724,-209.37291,3827.02,-1.0775605
-15.90402,-27.29103,37.48577,3827.02,2.5881507
-43.5921,-75.12848,-77.50974,3827.02,-0.3400342
-116.19034,-201.04997,-319.85425,3827.02,-1.8843974
-8.78071,-15.19623,-82.76191,3827.02,1.7630874
-59.22883,-102.71392,-93.96396,3827.02,-2.4789927
-15.68129,-27.25216,-9.3328,3827.02,2.8907871
-56.69565,-98.53062,-47.3699,3827.02,-3.1622198
-69.24656,-120.904,-20.60261,3827.02,-0.21370825
-36.36507,-63.53084,5.66754,3827.02,1.4908855
-42.95352,-75.07319,-73.70368,3827.02,0.93241334
-7.22495,-12.64702,9.56956,3827.02,4.1838026
-39.47355,-69.1403,-111.93726,3827.02,0.4306569
-137.7143,-241.38663,-564.19965,3827.02,-2.5730143
-44.57013,-78.17074,28.922,3827.02,0.22242834
-70.8727,-124.4117,-89.08555,3827.02,0.19527347
-46.17035,-81.14518,53.57883,3827.02,-0.17992143
-5.37823,-9.49585,17.85367,3827.02,2.406685
-68.49376,-121.15452,-172.60983,3827.02,-0.34911728
-74.55075,-131.89233,200.4403,3827.02,-1.0705847
-24.5874,-43.58882,21.0416,3827.02,1.1464481
-59.18899,-105.31914,-67.34175,3827.02,0.36569148
-39.13982,-69.74457,82.9247,3827.02,-0.5874014
-23.44329,-41.80773,-92.23963,3827.02,1.1658753
-67.30259,-120.36968,233.28944,3827.02,-0.9748682
-21.27924,-38.08031,-50.5901,3827.02,0.526109
-82.86562,-148.45706,126.41327,3827.02,-0.84029
-28.49202,-51.05602,-28.34662,3827.02,0.8961931
-61.49493,-110.26188,-100.79374,3827.02,-1.1415467
-19.81683,-35.57578,173.53912,3827.02,-0.5251857
-11.15499,-20.0286,-36.3697,3827.02,1.4630486
-22.56677,-40.53329,-28.98939,3827.02,2.309881
-57.81117,-104.03904,10.38543,3827.02,0.6836273
-80.70809,-145.46915,-76.60887,3827.02,-0.09403679
-196.99548,-355.76758,-681.54517,3827.02,-3.0981474
-49.71235,-89.95849,-67.29267,3827.02,0.653122
-92.00646,-166.5928,-259.17526,3827.02,-1.0761981
-15.17508,-27.55072,-24.45302,3827.02,2.9083686
-73.32734,-134.26492,-55.09373,3827.02,-3.4956243
-156.58084,-286.72183,-117.62783,3827.02,-2.8030376
-58.49363,-107.32082,17.3872,3827.02,0.8124251
-37.10132,-68.14914,-8.5543,3827.02,1.8877456
-12.76299,-23.48973,-84.27907,3827.02,0.96731305
-50.52528,-93.05329,-11.39017,3827.02,1.253328
-65.20235,-120.22086,-59.76849,3827.02,0.030374015
-15.07857,-27.86656,77.67922,3827.02,0.8213813
-12.68662,-23.48556,-26.85505,3827.02,1.838842
-47.88969,-88.74831,-75.44767,3827.02,-1.2808975
-57.60354,-106.98945,-45.84037,3827.02,-1.6375464
-13.26294,-24.69873,-7.02686,3827.02,4.0153804
-19.68737,-36.74358,-31.13434,3827.02,2.138767
-76.05571,-142.09595,64.53749,3827.02,-0.047887582
-102.94463,-192.39674,-325.84183,3827.02,-1.8072991
-35.78039,-66.87371,-28.91451,3827.02,-0.23694646
-59.97111,-112.32456,-28.80132,3827.02,0.17114384
-38.27655,-71.70507,14.17388,3827.02,1.0475131
-50.32971,-94.52198,-48.71697,3827.02,0.9670946
-53.40071,-100.51229,34.89951,3827.02,-0.37860358
-64.81533,-122.00627,42.38156,3827.02,0.45053047
-54.8038,-103.20709,-57.82116,3827.02,-0.22602318
-80.57299,-152.28522,25.85398,3827.02,-0.5154405
-66.26341,-125.42604,21.48693,3827.02,0.6861639
-55.86305,-105.87396,-52.51159,3827.02,0.27830717
-23.1424,-43.87954,49.49557,3827.02,0.002119866
-50.18003,-95.15213,33.31118,3827.02,0.8720648
-12.98272,-24.66881,20.62011,3827.02,2.0299764
-61.32442,-116.53594,7.94919,3827.02,0.328346
-30.38954,-57.79075,104.24013,3827.02,0.88045275
-14.06889,-26.79286,3.384,3827.02,3.5120158
-20.51223,-39.1154,-70.50238,3827.02,0.96952236
-34.97707,-66.78672,111.05559,3827.02,0.7907814
-41.12979,-78.61494,-56.84827,3827.02,1.066331
-69.92623,-134.10153,-9.16196,3827.02,-0.51228034
-51.16064,-98.1498,-73.3867,3827.02,-0.11602512
-21.65829,-41.57058,-15.53889,3827.02,2.962125
-22.83352,-44.2512,197.91354,3827.02,-1.0690196
-31.22345,-60.64712,-38.46101,3827.02,0.6209545
-23.82748,-46.41114,-45.54235,3827.02,1.657836
-58.95545,-115.05914,38.70266,3827.02,0.43909103
-72.50985,-141.74876,69.2129,3827.02,-0.4578876
-60.08952,-117.50098,86.8319,3827.02,0.30701855
-96.26965,-188.51953,193.11569,3827.02,-1.3958728
-68.52399,-134.19772,111.19331,3827.02,-0.7422937
-57.30523,-112.46261,-44.59964,3827.02,-1.633397
-22.5874,-44.33028,-8.83028,3827.02,1.412229
-93.6729,-184.06001,167.57285,3827.02,-0.73406076
-34.36634,-67.53622,-11.38932,3827.02,1.0080526
-36.41426,-71.67376,-43.49984,3827.02,0.8650866
-57.40037,-113.02437,-67.19306,3827.02,-1.2038361
-26.18425,-51.62479,137.33023,3827.02,0.3436126
-27.07885,-53.45428,226.96494,3827.02,-0.492952
-29.46301,-58.29974,32.81151,3827.02,2.1604304
-76.76886,-152.213,-12.58112,3827.02,0.09577933
-58.25184,-115.89244,11.39616,3827.02,-0.1131939
-403.0205,-802.0397,-1220.6519,3827.02,-4.87228
-17.96432,-35.78808,-58.35313,3827.02,1.5307108
-34.82658,-69.4554,-109.45438,3827.02,-0.68921864
-44.52138,-88.94959,-2.56151,3827.02,1.4608303
-56.54623,-113.11542,-57.42427,3827.02,0.6866625
-58.85428,-117.84824,-27.60975,3827.02,-0.40505594
-45.4311,-91.34652,10.5462,3827.02,1.2450231
-23.16918,-46.64647,-3.36259,3827.02,-0.85802245
-73.55911,-148.13982,-107.45575,3827.02,-0.5649602
-43.863,-88.44046,-38.10793,3827.02,1.2871591
-29.10308,-58.72927,219.79282,3827.02,-0.78256756
-36.3863,-73.50499,-27.49909,3827.02,1.6347892
-7.98761,-16.14113,12.08302,3827.02,3.5489757
-56.60996,-114.65565,-60.9274,3827.02,0.3040235
-27.02134,-54.94838,-66.52487,3827.02,0.34877563
-24.21997,-49.32993,-51.06626,3827.02,1.7641507
-37.20093,-75.80069,-170.73817,3827.02,-2.5392034
-40.43648,-82.43,31.27087,3827.02,0.7862933
-6.10353,-12.46146,-2.04115,3827.02,4.755448
-52.82501,-108.05482,62.40425,3827.02,0.4802818
-26.44265,-54.11368,-96.05842,3827.02,0.33734292
-79.89996,-163.56226,-48.26261,3827.02,-0.2845274
-63.49745,-131.23557,-199.27773,3827.02,-1.5127249
-96.27632,-199.03786,123.31704,3827.02,-1.2170146
-20.65333,-42.78124,-3.28307,3827.02,2.7910964
-18.58824,-38.53016,-58.22879,3827.02,2.1056805
-78.92137,-163.59668,-66.48479,3827.02,-0.032547284
-122.82857,-254.69427,-337.8009,3827.02,-3.2498708
-8.99202,-18.66139,-51.11958,3827.02,2.2419891
-44.01683,-91.51709,174.16917,3827.02,-1.1525916
-20.14775,-41.93396,-61.93188,3827.02,1.8546312
-3.17463,-6.61917,28.9156,3827.02,2.57652
-79.16611,-165.45982,4.79259,3827.02,0.18198252
-28.62783,-60.12983,169.53831,3827.02,0.087861724
